question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fia_005,fia,1,race_start,llama3,75,0.5,"Close, but conflates two related provisions.","Some think a green light signals the start, but it is the extinguishing of the red lights that starts the race."
fia_006,fia,1,race_start,llama3,86,1.0,Matches the ground truth precisely.,"Many think any twitch is penalized, but the car must actually move out of position before the lights go out to trigger a jump start."
fia_007,fia,1,safety_car,llama3,90,0.0,Contradicts the governing regulation.,"People assume drivers can race up to catch the pack, but overtaking is banned the moment the safety car is deployed."
fia_008,fia,1,safety_car,llama3,78,0.0,Contradicts the governing regulation.,People think a green light tells drivers to pass; in fact it is the extinguishing of the safety car's lights that signals it is returning to the pits.
fia_009,fia,1,vsc,llama3,78,0.0,States a common misconception rather than the actual rule.,"Drivers think they just need to be slower overall, but they must stay positive to the VSC delta in every mini-sector, not just on average."
fia_010,fia,1,vsc,llama3,86,1.0,Correctly states the rule and its application.,"Some believe the pit lane is closed during a VSC like at the start of a safety car period, but pitting is allowed under VSC."
fia_011,fia,1,drs,llama3,82,0.5,Right general direction but omits a key qualifying detail.,"People often think it is a two-second gap, but the threshold is one second at the detection point."
fia_012,fia,1,drs,llama3,87,1.0,Correctly states the rule and its application.,"Drivers assume DRS is available from lap one, but it is disabled for the first two laps after a start or restart."
fia_013,fia,1,drs,llama3,95,0.5,Right general direction but omits a key qualifying detail.,"Some think DRS is always available once the one-second gap is met, but the race director can disable it in the wet."
fia_014,fia,1,blue_flags,llama3,85,0.5,Captures the gist but the specifics are imprecise.,"Some think a blue flag tells the faster car to back off, but it instructs the slower lapped car to yield."
fia_015,fia,1,blue_flags,llama3,89,0.0,Confidently wrong on the core procedure.,"People think blue flags are merely advisory, but ignoring them is a penalizable offence."
fia_016,fia,1,points_scoring,llama3,83,1.0,Fully aligned with the regulation cited.,"Some still think first place is worth 10 points from the older system, but it has been 25 since 2010."
fia_017,fia,1,points_scoring,llama3,87,0.0,Misidentifies the applicable article and outcome.,"People sometimes think the top eight or six score, reflecting older systems, but it has been the top ten since 2010."
fia_018,fia,1,points_scoring,llama3,83,0.0,Contradicts the governing regulation.,"People think anyone can win the fastest-lap point, but the driver must finish in the top ten to receive it."
fia_019,fia,1,points_scoring,llama3,87,0.5,Partially correct; misstates one condition of the rule.,"Some assume a smaller gap like 20 points, but second is 18, a deliberate seven-point gap from the win."
fia_020,fia,1,parc_ferme,llama3,85,1.0,Matches the ground truth precisely.,"People think parc fermé only applies after the race, but it actually begins at the start of qualifying."
fia_021,fia,1,parc_ferme,llama3,86,1.0,Accurate and complete; captures the essential point.,"Teams are thought to be able to tweak wings overnight, but aero setup changes are forbidden under parc fermé."
fia_022,fia,1,parc_ferme,llama3,82,0.0,States a common misconception rather than the actual rule.,"People assume a grid drop, but the standard consequence for breaking parc fermé is a pit lane start."
fia_023,fia,1,safety_car,llama3,80,1.0,Fully aligned with the regulation cited.,"People assume the pit lane is always open under safety car, but it can be temporarily closed at deployment for safety."
fia_024,fia,1,race_start,llama3,81,0.0,Misidentifies the applicable article and outcome.,"People think the race simply continues around a stalled car, but the start is aborted and the car removed for safety."
fia_025,fia,1,qualifying_format,llama3,88,0.0,Contradicts the governing regulation.,"Many still believe the top ten must start on their Q2 tyres, but that rule was abolished."
fia_026,fia,1,pit_lane_rules,llama3,96,0.0,Contradicts the governing regulation.,"People think the pit lane is a free-for-all to gain places, but unsafe releases and dangerous overtakes there are penalized."
fia_027,fia,1,vsc,llama3,90,1.0,Correctly states the rule and its application.,"Drivers think VSC ends instantly when they see the message, but they must stay on delta until the official end signal."
fia_028,fia,1,drs,llama3,79,1.0,Matches the ground truth precisely.,"People assume every track has exactly one DRS zone, but many have two or three."
fia_029,fia,1,blue_flags,llama3,84,1.0,Correctly states the rule and its application.,"People think blue flags only apply during the race for lapping, but they are also used in qualifying for approaching fast cars."
fia_030,fia,1,points_scoring,llama3,83,1.0,Matches the ground truth precisely.,"People assume full points if two laps are completed, but a sliding scale now governs reduced-distance races."
fia_031,fia,1,parc_ferme,llama3,88,0.5,Captures the gist but the specifics are imprecise.,"People think nothing can be touched under parc fermé, but tyre changes and several other operations are explicitly allowed."
fia_032,fia,1,race_start,llama3,81,1.0,Correctly states the rule and its application.,"People think drivers can jockey for position on the formation lap, but overtaking is only allowed to regain a lost place."
fia_033,fia,1,safety_car,llama3,74,1.0,Matches the ground truth precisely.,"People think racing resumes immediately when the safety car leaves, but the leader sets the pace until the control line."
fia_034,fia,1,vsc,llama3,88,1.0,Matches the ground truth precisely.,"People assume positions can still change under VSC since there's no physical car, but overtaking is banned."
fia_035,fia,1,drs,llama3,82,0.5,Partially correct; misstates one condition of the rule.,"People think DRS can be used defensively whenever someone is behind, but it depends only on the gap to the car ahead."
fia_036,fia,1,safety_car,llama3,88,1.0,Accurate and complete; captures the essential point.,"People think blue flags wave lapped cars past under the safety car, but the safety car rules govern unlapping instead."
fia_037,fia,1,points_scoring,llama3,84,1.0,Correctly states the rule and its application.,"People think constructors use a different or halved scale, but both championships use the same per-position points."
fia_038,fia,1,track_limits,llama3,87,1.0,Fully aligned with the regulation cited.,"People think a small excursion is tolerated, but a lap with all four wheels beyond the white line is deleted."
fia_039,fia,1,pit_lane_rules,llama3,81,1.0,Fully aligned with the regulation cited.,"People think the limit only applies during the race, but it is enforced in every on-track session."
fia_040,fia,1,safety_car,llama3,78,1.0,Matches the ground truth precisely.,"People think a single signal suffices, but it is signalled simultaneously by waved yellows, SC boards, and the timing message."
fia_041,fia,2,technical_regulations,llama3,57,0.0,Contradicts the governing regulation.,"People think any flexing is automatically illegal, but parts are legal as long as deflection under the defined test load stays within the limit."
fia_042,fia,2,technical_regulations,llama3,48,1.0,Accurate and complete; captures the essential point.,"Teams assume passing the published test means full legality, but the FIA can impose tougher tests and still judge a part non-compliant."
fia_043,fia,2,drs,llama3,61,0.0,Misidentifies the applicable article and outcome.,"Drivers think DRS returns immediately when green flags fly after a safety car, but it is delayed two laps after the restart."
fia_044,fia,2,parc_ferme,llama3,64,0.0,States a common misconception rather than the actual rule.,"People assume parc fermé timing is identical to a standard weekend, but on Sprint weekends it begins at Sprint Qualifying."
