question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fia_088,fia,3,vsc,llama4_scout,100,0.0,"The model's answer is incorrect as it contradicts the established rule that overtaking is prohibited during a Virtual Safety Car, preventing a lapped car from unlapping itself.","People think lapped cars can catch up and unlap under VSC like under the safety car, but overtaking is banned so no unlapping occurs."
fia_089,fia,3,steward_decisions,llama4_scout,100,0.5,"The model's answer correctly describes the stop-and-go penalty but inaccurately states the execution of the drive-through penalty, as it does not mention the requirement to drive through the pit lane at the speed limit and rejoin without stopping.","People conflate the two, but a drive-through has no stop while a stop-and-go requires a stationary timed penalty with no servicing."
fia_090,fia,3,steward_decisions,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail about the prohibition of any work on the car during the penalty.","People think a team can change tyres during the served-seconds, but no work is allowed until the penalty time has fully elapsed."
fia_091,fia,3,red_flag_restart,llama4_scout,90,0.5,The model's answer correctly describes the order of positions and the nature of the restart but fails to mention that racing resumes only when the safety car withdraws and the leader crosses the control line.,"People assume every red-flag restart is a standing start from the grid, but it can be a rolling restart behind the safety car."
fia_092,fia,3,track_limits,llama4_scout,100,1.0,The model's answer accurately states that track-limits enforcement must be consistent for all cars and correctly references the governing article in the FIA regulations.,"People think stewards can apply track limits more leniently to leaders, but enforcement must be consistent across all cars."
fia_093,fia,3,drs,llama4_scout,100,0.5,"The model's answer correctly indicates that DRS is not available immediately after the VSC ends, but it inaccurately states there is a 1-lap delay instead of clarifying that DRS is re-enabled once racing resumes and gap conditions are met.","People think DRS is live the instant the VSC message clears, but the race director re-enables it after racing has properly resumed."
fia_094,fia,3,steward_decisions,llama4_scout,100,0.0,The model's answer is incorrect as it states a ten-second penalty instead of acknowledging that the penalty is invalidated and may lead to a harsher sanction.,"People think an early touch is a minor error, but it invalidates the served penalty and triggers a harsher sanction."
fia_095,fia,3,safety_car,llama4_scout,100,0.5,The model's answer correctly identifies the need for lapped cars to un-lap themselves but misses the detail about the safety car returning at the end of the following lap and ensuring the leader is at the front of the queue.,"People think the safety car can be pulled in as soon as the leader is clear of backmarkers, but the literal rule requires waiting until the end of the following lap."
fia_096,fia,3,track_limits,llama4_scout,100,0.5,"The model's answer is correct in affirming that a driver must give the position back, but it lacks the detail about the context of gaining a lasting advantage and the implications of penalties.","People think track limits only matter for lap times, but gaining a lasting advantage off-track must be given back regardless."
fia_097,fia,3,steward_decisions,llama4_scout,100,0.5,The model's answer is correct but lacks the important details about the specific types of infringements that can lead to penalties.,"People think the formation lap is penalty-free practice time, but unsafe conduct on it is penalizable."
fia_098,fia,3,vsc,llama4_scout,90,0.5,"The model correctly states that the car must respect the VSC delta, but it incorrectly identifies the point from which this must be done, missing the key detail that it should be from the point it rejoins the track, not from leaving the pit lane.","People think a car emerging from a pit stop is exempt from the VSC delta, but it must respect the delta once back on track."
fia_099,fia,3,steward_decisions,llama4_scout,100,1.0,"The model's answer correctly states that no in-race action is required for a time penalty, aligning with the ground truth answer.","People think every time penalty must be served in the pits, but late-race penalties are simply added to the finishing time."
